race_id,driver_id,qualifying_position,q1_seconds,q2_seconds,q3_seconds,best_qualifying_seconds,reached_q2,reached_q3,qualifying_gap_to_pole_seconds
2023_08,perez,12,82.151,80.959,,80.959,1,0,2.234000000000009
2023_08,stroll,13,82.67699999999999,81.48400000000001,,81.48400000000001,1,0,2.7590000000000146
2023_08,kevin_magnussen,14,82.351,81.678,,81.678,1,0,2.953000000000003
2023_08,bottas,15,82.332,81.821,,81.821,1,0,3.0960000000000036
2023_08,tsunoda,16,82.746,,,82.746,0,0,4.021000000000001
2023_08,gasly,17,82.886,,,82.886,0,0,4.161000000000001
2023_08,de_vries,18,83.137,,,83.137,0,0,4.412000000000006
2023_08,sargeant,19,83.337,,,83.337,0,0,4.612000000000009
2023_08,zhou,20,83.342,,,83.342,0,0,4.617000000000004
2023_09,max_verstappen,1,65.116,64.951,64.391,64.391,1,1,0.0
2023_09,leclerc,2,65.577,65.087,64.439,64.439,1,1,0.04799999999998761
2023_09,sainz,3,65.339,64.975,64.581,64.581,1,1,0.18999999999999773
2023_09,norris,4,65.617,65.038,64.658,64.658,1,1,0.2669999999999959
2023_09,hamilton,5,65.673,65.188,64.819,64.819,1,1,0.42799999999999727
2023_09,stroll,6,65.71,65.121,64.893,64.893,1,1,0.5019999999999953
2023_09,alonso,7,65.655,65.181,64.911,64.911,1,1,0.519999999999996
2023_09,hulkenberg,8,65.74,65.362,65.09,65.09,1,1,0.6989999999999981
2023_09,gasly,9,65.515,65.30799999999999,65.17,65.17,1,1,0.7789999999999964
2023_09,albon,10,65.673,65.387,65.82300000000001,65.387,1,1,0.9959999999999951
2023_09,russell,11,65.686,65.428,,65.428,1,0,1.036999999999992
2023_09,ocon,12,65.729,65.453,,65.453,1,0,1.0619999999999976
2023_09,piastri,13,65.68299999999999,65.605,,65.605,1,0,1.2139999999999986
2023_09,bottas,14,65.763,65.68,,65.68,1,0,1.2890000000000015
2023_09,perez,15,65.17699999999999,126.688,,65.17699999999999,1,0,0.7859999999999872
2023_09,tsunoda,16,65.784,,,65.784,0,0,1.3930000000000007
2023_09,zhou,17,65.818,,,65.818,0,0,1.4269999999999925
2023_09,sargeant,18,65.94800000000001,,,65.94800000000001,0,0,1.5570000000000022
2023_09,kevin_magnussen,19,65.971,,,65.971,0,0,1.5799999999999983
2023_09,de_vries,20,65.974,,,65.974,0,0,1.5829999999999984
2023_10,max_verstappen,1,89.428,87.702,86.72,86.72,1,1,0.0
2023_10,norris,2,88.917,88.042,86.961,86.961,1,1,0.24099999999999966
2023_10,piastri,3,89.874,87.845,87.092,87.092,1,1,0.3719999999999999
2023_10,leclerc,4,89.143,88.361,87.136,87.136,1,1,0.4159999999999968
2023_10,sainz,5,89.865,88.265,87.148,87.148,1,1,0.42799999999999727
2023_10,russell,6,89.412,88.782,87.155,87.155,1,1,0.4350000000000023
2023_10,hamilton,7,89.41499999999999,88.545,87.211,87.211,1,1,0.49099999999999966
2023_10,albon,8,89.46600000000001,88.06700000000001,87.53,87.53,1,1,0.8100000000000023
2023_10,alonso,9,89.949,88.368,87.65899999999999,87.65899999999999,1,1,0.938999999999993
2023_10,gasly,10,89.533,88.751,87.689,87.689,1,1,0.9689999999999941
2023_10,hulkenberg,11,89.60300000000001,88.896,,88.896,1,0,2.176000000000002
2023_10,stroll,12,89.44800000000001,88.935,,88.935,1,0,2.2150000000000034
2023_10,ocon,13,89.7,88.956,,88.956,1,0,2.236000000000004
2023_10,sargeant,14,89.873,89.031,,89.031,1,0,2.311000000000007
2023_10,perez,15,89.968,,,89.968,0,0,3.2480000000000047
2023_10,bottas,15,89.798,,,89.798,0,0,3.078000000000003
2023_10,tsunoda,16,90.025,,,90.025,0,0,3.305000000000007
2023_10,zhou,17,90.123,,,90.123,0,0,3.403000000000006
2023_10,de_vries,18,90.513,,,90.513,0,0,3.7930000000000064
2023_10,kevin_magnussen,19,92.378,,,92.378,0,0,5.658000000000001
2023_11,hamilton,1,78.577,77.42699999999999,76.60900000000001,76.60900000000001,1,1,0.0
2023_11,max_verstappen,2,78.318,77.547,76.612,76.612,1,1,0.002999999999985903
2023_11,norris,3,78.697,77.328,76.694,76.694,1,1,0.08499999999999375
2023_11,piastri,4,78.464,77.571,76.905,76.905,1,1,0.29599999999999227
2023_11,zhou,5,78.143,77.7,76.971,76.971,1,1,0.36199999999999477
2023_11,leclerc,6,78.44,77.58,76.992,76.992,1,1,0.38299999999999557
2023_11,bottas,7,78.775,77.563,77.03399999999999,77.03399999999999,1,1,0.42499999999998295
2023_11,alonso,8,78.58,77.701,77.035,77.035,1,1,0.4259999999999877
2023_11,perez,9,78.36,77.675,77.045,77.045,1,1,0.43599999999999284
2023_11,hulkenberg,10,78.695,77.652,77.186,77.186,1,1,0.5769999999999982
2023_11,sainz,11,78.393,77.703,,77.703,1,0,1.093999999999994
2023_11,ocon,12,78.854,77.84100000000001,,77.84100000000001,1,0,1.2319999999999993
2023_11,ricciardo,13,78.906,78.002,,78.002,1,0,1.3929999999999865
2023_11,stroll,14,78.782,78.144,,78.144,1,0,1.5349999999999966
2023_11,gasly,15,78.743,78.217,,78.217,1,0,1.6079999999999899
2023_11,albon,16,78.917,,,78.917,0,0,2.3079999999999927
2023_11,tsunoda,17,78.919,,,78.919,0,0,2.309999999999988
2023_11,russell,18,79.027,,,79.027,0,0,2.417999999999992
2023_11,kevin_magnussen,19,79.206,,,79.206,0,0,2.596999999999994
2023_11,sargeant,20,79.248,,,79.248,0,0,2.638999999999996
2023_12,max_verstappen,1,118.515,112.78399999999999,106.168,106.168,1,1,0.0
2023_12,leclerc,2,118.3,112.017,106.988,106.988,1,1,0.8199999999999932
2023_12,perez,3,118.899,112.35300000000001,107.045,107.045,1,1,0.8769999999999953
2023_12,hamilton,4,118.563,112.345,107.087,107.087,1,1,0.9189999999999969
2023_12,sainz,5,118.688,111.711,107.152,107.152,1,1,0.9839999999999947
2023_12,piastri,6,118.872,111.53399999999999,107.36500000000001,107.36500000000001,1,1,1.1970000000000027
2023_12,norris,7,119.981,112.25200000000001,107.669,107.669,1,1,1.5009999999999906
2023_12,russell,8,119.035,112.60499999999999,107.805,107.805,1,1,1.6370000000000005
2023_12,alonso,9,118.834,112.751,107.843,107.843,1,1,1.6749999999999972
2023_12,stroll,10,119.663,112.193,108.84100000000001,108.84100000000001,1,1,2.673000000000002
2023_12,tsunoda,11,119.044,113.148,,113.148,1,0,6.97999999999999
2023_12,gasly,12,119.511,113.67099999999999,,113.67099999999999,1,0,7.502999999999986
2023_12,kevin_magnussen,13,120.02,114.16,,114.16,1,0,7.99199999999999
2023_12,bottas,14,119.48400000000001,114.694,,114.694,1,0,8.525999999999996
2023_12,ocon,15,119.634,116.372,,116.372,1,0,10.203999999999994
2023_12,albon,16,120.314,,,120.314,0,0,14.145999999999987
2023_12,zhou,17,120.832,,,120.832,0,0,14.663999999999987
2023_12,sargeant,18,121.535,,,121.535,0,0,15.36699999999999
2023_12,ricciardo,19,122.159,,,122.159,0,0,15.991
2023_12,hulkenberg,20,123.166,,,123.166,0,0,16.99799999999999
2023_13,max_verstappen,1,80.965,78.856,70.56700000000001,70.56700000000001,1,1,0.0
2023_13,norris,2,81.276,79.769,71.104,71.104,1,1,0.5369999999999919
2023_13,russell,3,81.345,79.62,71.294,71.294,1,1,0.7269999999999897
2023_13,albon,4,80.939,79.399,71.419,71.419,1,1,0.8519999999999897
2023_13,alonso,5,81.84,79.429,71.506,71.506,1,1,0.938999999999993
2023_13,sainz,6,81.321,79.929,71.754,71.754,1,1,1.1869999999999976
2023_13,perez,7,81.97200000000001,79.856,71.88,71.88,1,1,1.3129999999999882
2023_13,piastri,8,81.231,79.392,71.938,71.938,1,1,1.3709999999999951
2023_13,leclerc,9,82.019,79.6,72.66499999999999,72.66499999999999,1,1,2.0979999999999848
2023_13,sargeant,10,82.036,80.06700000000001,76.748,76.748,1,1,6.180999999999997
2023_13,stroll,11,81.57,80.121,,80.121,1,0,9.553999999999988
2023_13,gasly,12,81.735,80.128,,80.128,1,0,9.560999999999993
2023_13,hamilton,13,81.919,80.151,,80.151,1,0,9.583999999999989
2023_13,tsunoda,14,81.781,80.23,,80.23,1,0,9.662999999999997
2023_13,hulkenberg,15,81.89099999999999,80.25,,80.25,1,0,9.682999999999993
2023_13,zhou,16,82.06700000000001,,,82.06700000000001,0,0,11.5
2023_13,ocon,17,82.11,,,82.11,0,0,11.542999999999992
2023_13,kevin_magnussen,18,82.19200000000001,,,82.19200000000001,0,0,11.625
2023_13,bottas,19,82.26,,,82.26,0,0,11.692999999999998
2023_13,lawson,20,83.42,,,83.42,0,0,12.852999999999994
2023_14,sainz,1,81.965,80.991,80.294,80.294,1,1,0.0
2023_14,max_verstappen,2,81.57300000000001,80.937,80.307,80.307,1,1,0.01300000000000523
2023_14,leclerc,3,81.788,80.977,80.361,80.361,1,1,0.06700000000000728
2023_14,russell,4,82.148,81.382,80.67099999999999,80.67099999999999,1,1,0.37699999999999534
2023_14,perez,5,81.911,81.24,80.688,80.688,1,1,0.39400000000000546
2023_14,albon,6,81.661,81.27199999999999,80.76,80.76,1,1,0.4660000000000082
2023_14,piastri,7,82.106,81.527,80.785,80.785,1,1,0.49099999999999966
2023_14,hamilton,8,81.977,81.369,80.82,80.82,1,1,0.5259999999999962
2023_14,norris,9,81.995,81.581,80.979,80.979,1,1,0.6850000000000023
2023_14,alonso,10,82.043,81.543,81.417,81.417,1,1,1.1230000000000047
2023_14,tsunoda,11,81.852,81.594,,81.594,1,0,1.2999999999999972
2023_14,lawson,12,82.112,81.758,,81.758,1,0,1.4639999999999986
2023_14,hulkenberg,13,82.343,81.776,,81.776,1,0,1.4819999999999993
2023_14,bottas,14,82.249,81.94,,81.94,1,0,1.6460000000000008
2023_14,sargeant,15,81.93,81.944,,81.93,1,0,1.63600000000001
2023_14,zhou,16,82.39,,,82.39,0,0,2.0960000000000036
2023_14,gasly,17,82.545,,,82.545,0,0,2.2510000000000048
2023_14,ocon,18,82.548,,,82.548,0,0,2.254000000000005
2023_14,kevin_magnussen,19,82.592,,,82.592,0,0,2.298000000000002
2023_14,stroll,20,82.86,,,82.86,0,0,2.5660000000000025
2023_15,sainz,1,92.339,91.439,90.98400000000001,90.98400000000001,1,1,0.0
2023_15,russell,2,92.331,91.743,91.056,91.056,1,1,0.07199999999998852
2023_15,leclerc,3,92.406,92.012,91.063,91.063,1,1,0.07899999999999352
2023_15,norris,4,92.483,91.951,91.27,91.27,1,1,0.28599999999998715
2023_15,hamilton,5,92.65100000000001,92.019,91.485,91.485,1,1,0.5009999999999906
2023_15,kevin_magnussen,6,92.24199999999999,91.892,91.575,91.575,1,1,0.590999999999994
2023_15,alonso,7,92.584,91.83500000000001,91.615,91.615,1,1,0.630999999999986
2023_15,ocon,8,92.369,92.089,91.673,91.673,1,1,0.688999999999993
2023_15,hulkenberg,9,92.1,91.994,91.80799999999999,91.80799999999999,1,1,0.8239999999999839
2023_15,lawson,10,92.215,92.166,92.268,92.166,1,1,1.181999999999988
2023_15,max_verstappen,11,92.398,92.173,,92.173,1,0,1.188999999999993
2023_15,gasly,12,92.452,92.274,,92.274,1,0,1.289999999999992
2023_15,perez,13,92.09899999999999,92.31,,92.09899999999999,1,0,1.1149999999999807
2023_15,albon,14,92.668,93.719,,92.668,1,0,1.6839999999999975
2023_15,tsunoda,15,91.991,,,91.991,0,0,1.0069999999999908
2023_15,bottas,16,92.809,,,92.809,0,0,1.8249999999999886
2023_15,piastri,17,92.902,,,92.902,0,0,1.9179999999999922
2023_15,sargeant,18,93.25200000000001,,,93.25200000000001,0,0,2.2680000000000007
2023_15,zhou,19,93.25800000000001,,,93.25800000000001,0,0,2.274000000000001
2023_15,stroll,20,93.39699999999999,,,93.39699999999999,0,0,2.4129999999999825
2023_16,max_verstappen,1,89.878,89.964,88.877,88.877,1,1,0.0
2023_16,piastri,2,90.439,90.122,89.458,89.458,1,1,0.5810000000000031
2023_16,norris,3,90.063,90.29599999999999,89.493,89.493,1,1,0.6159999999999997
2023_16,leclerc,4,90.393,89.94,89.542,89.542,1,1,0.6650000000000063
2023_16,perez,5,90.652,89.965,89.65,89.65,1,1,0.7730000000000103
2023_16,sainz,6,90.651,90.06700000000001,89.85,89.85,1,1,0.972999999999999
2023_16,hamilton,7,90.811,90.03999999999999,89.908,89.908,1,1,1.031000000000006
2023_16,russell,8,90.811,90.268,90.219,90.219,1,1,1.3419999999999987
2023_16,tsunoda,9,90.733,90.20400000000001,90.303,90.20400000000001,1,1,1.3270000000000124
2023_16,alonso,10,90.971,90.465,90.56,90.465,1,1,1.588000000000008
2023_16,lawson,11,90.425,90.508,,90.425,1,0,1.5480000000000018
2023_16,gasly,12,90.843,90.509,,90.509,1,0,1.632000000000005
2023_16,albon,13,90.941,90.537,,90.537,1,0,1.6600000000000108
2023_16,ocon,14,90.96000000000001,90.586,,90.586,1,0,1.7090000000000032
2023_16,kevin_magnussen,15,90.976,90.66499999999999,,90.66499999999999,1,0,1.7879999999999967
2023_16,bottas,16,91.049,,,91.049,0,0,2.1720000000000113
2023_16,stroll,17,91.181,,,91.181,0,0,2.304000000000002
2023_16,hulkenberg,18,91.299,,,91.299,0,0,2.4220000000000113
2023_16,zhou,19,91.398,,,91.398,0,0,2.521000000000001
2023_16,sargeant,20,,,,,0,0,
2023_17,max_verstappen,1,85.007,84.483,83.77799999999999,83.77799999999999,1,1,0.0
2023_17,russell,2,85.334,84.827,84.219,84.219,1,1,0.4410000000000025
2023_17,hamilton,3,86.076,84.381,84.305,84.305,1,1,0.5270000000000152
2023_17,alonso,4,85.223,85.241,84.369,84.369,1,1,0.5910000000000082
2023_17,leclerc,5,85.452,85.07900000000001,84.424,84.424,1,1,0.646000000000015
2023_17,piastri,6,85.26599999999999,84.724,84.53999999999999,84.53999999999999,1,1,0.7620000000000005
2023_17,gasly,7,85.566,84.918,84.553,84.553,1,1,0.7750000000000057
2023_17,ocon,8,85.711,84.928,84.763,84.763,1,1,0.9850000000000136
2023_17,bottas,9,86.038,85.297,85.05799999999999,85.05799999999999,1,1,1.2800000000000011
2023_17,norris,10,85.131,84.685,,84.685,1,0,0.9070000000000107
2023_17,tsunoda,11,86.05799999999999,85.301,,85.301,1,0,1.5230000000000103
2023_17,sainz,12,85.80799999999999,85.328,,85.328,1,0,1.5500000000000114
2023_17,perez,13,85.991,85.462,,85.462,1,0,1.6840000000000117
2023_17,albon,14,86.118,85.707,,85.707,1,0,1.929000000000002
2023_17,hulkenberg,15,85.904,85.783,,85.783,1,0,2.0050000000000097
2023_17,sargeant,16,86.21000000000001,,,86.21000000000001,0,0,2.4320000000000164
2023_17,stroll,17,86.345,,,86.345,0,0,2.5670000000000073
2023_17,lawson,18,86.635,,,86.635,0,0,2.8570000000000135
2023_17,kevin_magnussen,19,87.04599999999999,,,87.04599999999999,0,0,3.2680000000000007
2023_17,zhou,20,87.432,,,87.432,0,0,3.6540000000000106
2023_18,leclerc,1,96.061,95.00399999999999,94.723,94.723,1,1,0.0
2023_18,norris,2,95.11,95.441,94.85300000000001,94.85300000000001,1,1,0.13000000000000966
2023_18,hamilton,3,95.09100000000001,95.24000000000001,94.862,94.862,1,1,0.1389999999999958
2023_18,sainz,4,95.824,95.30199999999999,94.945,94.945,1,1,0.2219999999999942
2023_18,russell,5,96.16499999999999,95.606,95.07900000000001,95.07900000000001,1,1,0.35600000000000875
2023_18,max_verstappen,6,95.346,95.00800000000001,95.081,95.00800000000001,1,1,0.2850000000000108
2023_18,gasly,7,96.158,95.49600000000001,95.089,95.089,1,1,0.36599999999999966
2023_18,ocon,8,96.131,95.413,95.154,95.154,1,1,0.4309999999999974
2023_18,perez,9,95.989,95.679,95.173,95.173,1,1,0.45000000000000284
2023_18,piastri,10,96.064,95.576,95.467,95.467,1,1,0.7439999999999998
2023_18,tsunoda,11,95.913,95.697,,95.697,1,0,0.9740000000000038
2023_18,zhou,12,96.05199999999999,95.69800000000001,,95.69800000000001,1,0,0.9750000000000085
2023_18,bottas,13,96.082,95.858,,95.858,1,0,1.1350000000000051
2023_18,kevin_magnussen,14,96.009,95.88,,95.88,1,0,1.1569999999999965
2023_18,ricciardo,15,96.213,95.97399999999999,,95.97399999999999,1,0,1.2509999999999906
2023_18,hulkenberg,16,96.235,,,96.235,0,0,1.5120000000000005
2023_18,alonso,17,96.268,,,96.268,0,0,1.5450000000000017
2023_18,albon,18,96.315,,,96.315,0,0,1.5919999999999987
2023_18,stroll,19,96.589,,,96.589,0,0,1.8659999999999997
2023_18,sargeant,20,96.827,,,96.827,0,0,2.103999999999999
2023_19,leclerc,1,78.401,77.901,77.166,77.166,1,1,0.0
2023_19,sainz,2,78.755,78.382,77.233,77.233,1,1,0.06700000000000728
2023_19,max_verstappen,3,78.099,77.625,77.263,77.263,1,1,0.09700000000000841
2023_19,ricciardo,4,78.34100000000001,77.706,77.382,77.382,1,1,0.21600000000000819
2023_19,perez,5,78.553,78.124,77.423,77.423,1,1,0.257000000000005
2023_19,hamilton,6,78.67699999999999,77.571,77.45400000000001,77.45400000000001,1,1,0.2880000000000109
2023_19,piastri,7,78.241,77.874,77.623,77.623,1,1,0.45700000000000784
2023_19,russell,8,78.893,77.673,77.674,77.673,1,1,0.507000000000005
2023_19,bottas,9,78.429,78.01599999999999,78.032,78.01599999999999,1,1,0.8499999999999943
2023_19,zhou,10,79.01599999999999,78.44,78.05,78.05,1,1,0.8840000000000003
2023_19,gasly,11,78.945,78.521,,78.521,1,0,1.355000000000004
2023_19,hulkenberg,12,78.969,78.524,,78.524,1,0,1.358000000000004
2023_19,alonso,13,78.848,78.738,,78.738,1,0,1.5720000000000027
2023_19,albon,14,78.828,79.14699999999999,,78.828,1,0,1.6620000000000061
2023_19,tsunoda,15,78.89,,,78.89,0,0,1.7240000000000038
2023_19,ocon,16,79.08,,,79.08,0,0,1.9140000000000015
2023_19,kevin_magnussen,17,79.163,,,79.163,0,0,1.9969999999999999
2023_19,stroll,18,79.227,,,79.227,0,0,2.061000000000007
2023_19,norris,19,81.554,,,81.554,0,0,4.388000000000005
2023_19,sargeant,20,,,,,0,0,
2023_20,max_verstappen,1,70.436,70.162,70.727,70.162,1,1,0.14100000000000534
2023_20,leclerc,2,70.472,70.303,71.021,70.303,1,1,0.2819999999999965
2023_20,stroll,3,70.551,70.375,71.344,70.375,1,1,0.3539999999999992
2023_20,alonso,4,70.557,70.237,71.387,70.237,1,1,0.21599999999999397
2023_20,hamilton,5,70.604,70.266,71.469,70.266,1,1,0.24500000000000455
2023_20,russell,6,70.34,70.316,71.59,70.316,1,1,0.2950000000000017
2023_20,norris,7,70.623,70.021,71.987,70.021,1,1,0.0
2023_20,sainz,8,70.624,70.254,71.989,70.254,1,1,0.2330000000000041
2023_20,perez,9,70.668,70.219,72.321,70.219,1,1,0.1979999999999933
2023_20,piastri,10,70.519,70.33,,70.33,1,0,0.3089999999999975
2023_20,hulkenberg,11,70.475,70.547,,70.475,1,0,0.4539999999999935
2023_20,ocon,12,70.763,70.562,,70.562,1,0,0.5409999999999968
2023_20,gasly,13,70.793,70.56700000000001,,70.56700000000001,1,0,0.5460000000000065
2023_20,kevin_magnussen,14,70.602,70.723,,70.602,1,0,0.5810000000000031
2023_20,albon,15,70.621,70.84,,70.621,1,0,0.5999999999999943
2023_20,tsunoda,16,70.837,,,70.837,0,0,0.8160000000000025
2023_20,ricciardo,17,70.843,,,70.843,0,0,0.8220000000000027
2023_20,bottas,18,70.955,,,70.955,0,0,0.9339999999999975
2023_20,sargeant,19,71.035,,,71.035,0,0,1.0139999999999958
2023_20,zhou,20,71.275,,,71.275,0,0,1.2540000000000049
2023_21,leclerc,1,93.61699999999999,92.775,92.726,92.726,1,1,0.0
2023_21,sainz,2,93.851,93.338,92.77000000000001,92.77000000000001,1,1,0.04400000000001114
2023_21,max_verstappen,3,94.19,93.572,93.104,93.104,1,1,0.3780000000000001
2023_21,russell,4,94.137,93.351,93.112,93.112,1,1,0.3859999999999957
2023_21,gasly,5,94.27199999999999,93.494,93.239,93.239,1,1,0.5130000000000052
2023_21,albon,6,94.634,93.588,93.32300000000001,93.32300000000001,1,1,0.5970000000000084
2023_21,sargeant,7,94.525,93.733,93.513,93.513,1,1,0.7870000000000061
2023_21,bottas,8,94.305,93.809,93.525,93.525,1,1,0.7990000000000066
2023_21,kevin_magnussen,9,94.337,93.664,93.537,93.537,1,1,0.811000000000007
2023_21,alonso,10,94.422,93.61699999999999,93.555,93.555,1,1,0.8290000000000077
2023_21,hamilton,11,94.307,93.837,,93.837,1,0,1.1110000000000042
2023_21,perez,12,94.574,93.85499999999999,,93.85499999999999,1,0,1.1289999999999907
2023_21,hulkenberg,13,94.265,93.979,,93.979,1,0,1.2530000000000001
2023_21,stroll,14,94.50399999999999,94.199,,94.199,1,0,1.472999999999999
2023_21,ricciardo,15,94.68299999999999,94.30799999999999,,94.30799999999999,1,0,1.5819999999999936
2023_21,norris,16,94.703,,,94.703,0,0,1.9770000000000039
2023_21,ocon,17,94.834,,,94.834,0,0,2.108000000000004
2023_21,zhou,18,94.84899999999999,,,94.84899999999999,0,0,2.1229999999999905
2023_21,piastri,19,94.85,,,94.85,0,0,2.1239999999999952
2023_21,tsunoda,20,96.447,,,96.447,0,0,3.7210000000000036
2023_22,max_verstappen,1,84.16,83.74,83.445,83.445,1,1,0.0
2023_22,leclerc,2,84.459,83.969,83.584,83.584,1,1,0.13900000000001
2023_22,piastri,3,84.487,84.27799999999999,83.782,83.782,1,1,0.3370000000000033
2023_22,russell,4,84.337,84.013,83.788,83.788,1,1,0.3430000000000035
2023_22,norris,5,84.368,83.92,83.816,83.816,1,1,0.3710000000000093
2023_22,tsunoda,6,84.286,84.207,83.968,83.968,1,1,0.5230000000000103
2023_22,alonso,7,84.501,84.131,84.084,84.084,1,1,0.63900000000001
2023_22,hulkenberg,8,84.425,84.213,84.108,84.108,1,1,0.6630000000000109
2023_22,perez,9,84.209,84.116,84.17099999999999,84.116,1,1,0.6710000000000065
2023_22,gasly,10,84.6,84.078,84.548,84.078,1,1,0.6330000000000098
2023_22,hamilton,11,84.437,84.35900000000001,,84.35900000000001,1,0,0.9140000000000157
2023_22,ocon,12,84.565,84.39099999999999,,84.39099999999999,1,0,0.945999999999998
2023_22,stroll,13,84.405,84.422,,84.405,1,0,0.960000000000008
2023_22,albon,14,84.298,84.439,,84.298,1,0,0.8530000000000086
2023_22,ricciardo,15,84.461,84.44200000000001,,84.44200000000001,1,0,0.9970000000000141
2023_22,sainz,16,84.738,,,84.738,0,0,1.2930000000000064
2023_22,kevin_magnussen,17,84.764,,,84.764,0,0,1.3190000000000026
2023_22,bottas,18,84.788,,,84.788,0,0,1.3430000000000035
2023_22,zhou,19,85.15899999999999,,,85.15899999999999,0,0,1.7139999999999986
2023_22,sargeant,20,,,,,0,0,
2024_01,max_verstappen,1,90.031,89.374,89.179,89.179,1,1,0.014000000000010004
2024_01,leclerc,2,90.243,89.16499999999999,89.407,89.16499999999999,1,1,0.0
2024_01,russell,3,90.35,89.922,89.485,89.485,1,1,0.3200000000000074
2024_01,sainz,4,89.90899999999999,89.57300000000001,89.507,89.507,1,1,0.34200000000001296
2024_01,perez,5,90.221,89.932,89.537,89.537,1,1,0.3720000000000141
2024_01,alonso,6,90.179,89.801,89.542,89.542,1,1,0.37700000000000955
2024_01,norris,7,90.143,89.941,89.614,89.614,1,1,0.4490000000000123
2024_01,piastri,8,90.531,90.122,89.68299999999999,89.68299999999999,1,1,0.5180000000000007
2024_01,hamilton,9,90.451,89.718,89.71000000000001,89.71000000000001,1,1,0.5450000000000159
2024_01,hulkenberg,10,90.566,89.851,90.502,89.851,1,1,0.686000000000007
