race_id,driver_id,driver_position_before_race,driver_points_before_race,driver_wins_before_race,driver_performance_score
2022_15,russell,4,165.0,0,165.0
2022_15,leclerc,3,172.0,3,202.0
2022_15,hamilton,6,145.0,0,145.0
2022_15,perez,2,181.0,1,191.0
2022_15,alonso,9,51.0,0,51.0
2022_15,norris,7,72.0,0,72.0
2022_15,sainz,5,160.0,1,170.0
2022_15,ocon,8,61.0,0,61.0
2022_15,stroll,19,4.0,0,4.0
2022_15,gasly,13,18.0,0,18.0
2022_15,albon,18,4.0,0,4.0
2022_15,mick_schumacher,15,12.0,0,12.0
2022_15,vettel,11,20.0,0,20.0
2022_15,kevin_magnussen,12,19.0,0,19.0
2022_15,zhou,17,5.0,0,5.0
2022_15,ricciardo,14,16.0,0,16.0
2022_15,latifi,21,0.0,0,0.0
2022_15,bottas,10,44.0,0,44.0
2022_15,tsunoda,16,11.0,0,11.0
2022_16,max_verstappen,1,294.0,10,394.0
2022_16,leclerc,3,187.0,3,217.0
2022_16,russell,4,183.0,0,183.0
2022_16,sainz,5,164.0,1,174.0
2022_16,hamilton,6,157.0,0,157.0
2022_16,perez,2,191.0,1,201.0
2022_16,norris,7,78.0,0,78.0
2022_16,gasly,13,18.0,0,18.0
2022_16,de_vries,20,0.0,0,0.0
2022_16,zhou,18,5.0,0,5.0
2022_16,ocon,8,63.0,0,63.0
2022_16,mick_schumacher,15,12.0,0,12.0
2022_16,bottas,10,44.0,0,44.0
2022_16,tsunoda,16,11.0,0,11.0
2022_16,latifi,22,0.0,0,0.0
2022_16,kevin_magnussen,12,19.0,0,19.0
2022_16,ricciardo,14,16.0,0,16.0
2022_16,stroll,17,5.0,0,5.0
2022_16,alonso,9,59.0,0,59.0
2022_16,vettel,11,20.0,0,20.0
2022_17,perez,3,200.0,1,210.0
2022_17,leclerc,2,205.0,3,235.0
2022_17,sainz,5,176.0,1,186.0
2022_17,norris,7,84.0,0,84.0
2022_17,ricciardo,14,16.0,0,16.0
2022_17,stroll,18,5.0,0,5.0
2022_17,max_verstappen,1,319.0,11,429.0
2022_17,vettel,12,20.0,0,20.0
2022_17,hamilton,6,167.0,0,167.0
2022_17,gasly,11,22.0,0,22.0
2022_17,bottas,10,44.0,0,44.0
2022_17,kevin_magnussen,13,19.0,0,19.0
2022_17,mick_schumacher,15,12.0,0,12.0
2022_17,russell,4,198.0,0,198.0
2022_17,tsunoda,16,11.0,0,11.0
2022_17,ocon,8,63.0,0,63.0
2022_17,albon,19,4.0,0,4.0
2022_17,alonso,9,59.0,0,59.0
2022_17,latifi,22,0.0,0,0.0
2022_17,zhou,17,6.0,0,6.0
2022_18,max_verstappen,1,325.0,11,435.0
2022_18,perez,2,225.0,2,245.0
2022_18,leclerc,3,223.0,3,253.0
2022_18,ocon,8,63.0,0,63.0
2022_18,hamilton,6,169.0,0,169.0
2022_18,vettel,12,24.0,0,24.0
2022_18,alonso,9,59.0,0,59.0
2022_18,russell,4,198.0,0,198.0
2022_18,latifi,22,0.0,0,0.0
2022_18,norris,7,96.0,0,96.0
2022_18,ricciardo,11,26.0,0,26.0
2022_18,stroll,15,13.0,0,13.0
2022_18,tsunoda,17,11.0,0,11.0
2022_18,kevin_magnussen,14,19.0,0,19.0
2022_18,bottas,10,44.0,0,44.0
2022_18,zhou,18,6.0,0,6.0
2022_18,mick_schumacher,16,12.0,0,12.0
2022_18,gasly,13,23.0,0,23.0
2022_18,sainz,5,191.0,1,201.0
2022_18,albon,19,4.0,0,4.0
2022_19,max_verstappen,1,350.0,12,470.0
2022_19,hamilton,6,179.0,0,179.0
2022_19,leclerc,3,238.0,3,268.0
2022_19,perez,2,243.0,2,263.0
2022_19,russell,4,202.0,0,202.0
2022_19,norris,7,97.0,0,97.0
2022_19,alonso,9,65.0,0,65.0
2022_19,vettel,11,32.0,0,32.0
2022_19,kevin_magnussen,14,19.0,0,19.0
2022_19,tsunoda,17,11.0,0,11.0
2022_19,ocon,8,75.0,0,75.0
2022_19,zhou,18,6.0,0,6.0
2022_19,albon,19,4.0,0,4.0
2022_19,gasly,13,23.0,0,23.0
2022_19,mick_schumacher,16,12.0,0,12.0
2022_19,ricciardo,12,26.0,0,26.0
2022_19,latifi,21,2.0,0,2.0
2022_19,stroll,15,13.0,0,13.0
2022_19,bottas,10,44.0,0,44.0
2022_19,sainz,5,191.0,1,201.0
2022_20,max_verstappen,1,375.0,13,505.0
2022_20,hamilton,5,197.0,0,197.0
2022_20,perez,2,255.0,2,275.0
2022_20,russell,4,213.0,0,213.0
2022_20,sainz,6,191.0,1,201.0
2022_20,leclerc,3,253.0,3,283.0
2022_20,ricciardo,12,26.0,0,26.0
2022_20,ocon,8,75.0,0,75.0
2022_20,norris,7,105.0,0,105.0
2022_20,bottas,10,44.0,0,44.0
2022_20,gasly,13,23.0,0,23.0
2022_20,albon,19,4.0,0,4.0
2022_20,zhou,18,6.0,0,6.0
2022_20,vettel,11,36.0,0,36.0
2022_20,stroll,15,13.0,0,13.0
2022_20,mick_schumacher,16,12.0,0,12.0
2022_20,kevin_magnussen,14,21.0,0,21.0
2022_20,latifi,21,2.0,0,2.0
2022_20,alonso,9,71.0,0,71.0
2022_20,tsunoda,17,12.0,0,12.0
2022_21,russell,4,226.0,0,226.0
2022_21,hamilton,5,215.0,0,215.0
2022_21,sainz,6,201.0,1,211.0
2022_21,leclerc,3,261.0,3,291.0
2022_21,alonso,9,71.0,0,71.0
2022_21,max_verstappen,1,400.0,14,540.0
2022_21,perez,2,270.0,2,290.0
2022_21,ocon,8,79.0,0,79.0
2022_21,bottas,10,45.0,0,45.0
2022_21,stroll,15,13.0,0,13.0
2022_21,vettel,11,36.0,0,36.0
2022_21,zhou,18,6.0,0,6.0
2022_21,mick_schumacher,16,12.0,0,12.0
2022_21,gasly,13,23.0,0,23.0
2022_21,albon,19,4.0,0,4.0
2022_21,latifi,21,2.0,0,2.0
2022_21,tsunoda,17,12.0,0,12.0
2022_21,norris,7,107.0,0,107.0
2022_21,kevin_magnussen,14,21.0,0,21.0
2022_21,ricciardo,12,32.0,0,32.0
2022_22,max_verstappen,1,408.0,14,548.0
2022_22,leclerc,3,273.0,3,303.0
2022_22,perez,2,276.0,2,296.0
2022_22,sainz,6,216.0,1,226.0
2022_22,russell,4,252.0,1,262.0
2022_22,norris,7,107.0,0,107.0
2022_22,ocon,8,83.0,0,83.0
2022_22,stroll,15,14.0,0,14.0
2022_22,ricciardo,12,32.0,0,32.0
2022_22,vettel,11,36.0,0,36.0
2022_22,tsunoda,17,12.0,0,12.0
2022_22,zhou,18,6.0,0,6.0
2022_22,albon,19,4.0,0,4.0
2022_22,gasly,13,23.0,0,23.0
2022_22,bottas,10,47.0,0,47.0
2022_22,mick_schumacher,16,12.0,0,12.0
2022_22,kevin_magnussen,14,21.0,0,21.0
2022_22,hamilton,5,233.0,0,233.0
2022_22,latifi,21,2.0,0,2.0
2022_22,alonso,9,81.0,0,81.0
2023_01,max_verstappen,0,0.0,0,0.0
2023_01,perez,0,0.0,0,0.0
2023_01,alonso,0,0.0,0,0.0
2023_01,sainz,0,0.0,0,0.0
2023_01,hamilton,0,0.0,0,0.0
2023_01,stroll,0,0.0,0,0.0
2023_01,russell,0,0.0,0,0.0
2023_01,bottas,0,0.0,0,0.0
2023_01,gasly,0,0.0,0,0.0
2023_01,albon,0,0.0,0,0.0
2023_01,tsunoda,0,0.0,0,0.0
2023_01,sargeant,0,0.0,0,0.0
2023_01,kevin_magnussen,0,0.0,0,0.0
2023_01,de_vries,0,0.0,0,0.0
2023_01,hulkenberg,0,0.0,0,0.0
2023_01,zhou,0,0.0,0,0.0
2023_01,norris,0,0.0,0,0.0
2023_01,ocon,0,0.0,0,0.0
2023_01,leclerc,0,0.0,0,0.0
2023_01,piastri,0,0.0,0,0.0
2023_02,perez,2,18.0,0,18.0
2023_02,max_verstappen,1,25.0,1,35.0
2023_02,alonso,3,15.0,0,15.0
2023_02,russell,7,6.0,0,6.0
2023_02,hamilton,5,10.0,0,10.0
2023_02,sainz,4,12.0,0,12.0
2023_02,leclerc,14,0.0,0,0.0
2023_02,ocon,16,0.0,0,0.0
2023_02,gasly,9,2.0,0,2.0
2023_02,kevin_magnussen,13,0.0,0,0.0
2023_02,tsunoda,19,0.0,0,0.0
2023_02,hulkenberg,12,0.0,0,0.0
2023_02,zhou,20,0.0,0,0.0
2023_02,de_vries,11,0.0,0,0.0
2023_02,piastri,17,0.0,0,0.0
2023_02,sargeant,18,0.0,0,0.0
2023_02,norris,15,0.0,0,0.0
2023_02,bottas,8,4.0,0,4.0
2023_02,albon,10,1.0,0,1.0
2023_02,stroll,6,8.0,0,8.0
2023_03,max_verstappen,1,44.0,1,54.0
2023_03,hamilton,4,20.0,0,20.0
2023_03,alonso,3,30.0,0,30.0
2023_03,stroll,7,8.0,0,8.0
2023_03,perez,2,43.0,1,53.0
2023_03,norris,16,0.0,0,0.0
2023_03,hulkenberg,15,0.0,0,0.0
2023_03,piastri,17,0.0,0,0.0
2023_03,zhou,20,0.0,0,0.0
2023_03,tsunoda,19,0.0,0,0.0
2023_03,bottas,9,4.0,0,4.0
2023_03,sainz,5,20.0,0,20.0
2023_03,gasly,10,4.0,0,4.0
2023_03,ocon,11,4.0,0,4.0
2023_03,de_vries,14,0.0,0,0.0
2023_03,sargeant,18,0.0,0,0.0
2023_03,kevin_magnussen,13,1.0,0,1.0
2023_03,russell,6,18.0,0,18.0
2023_03,albon,12,1.0,0,1.0
2023_03,leclerc,8,6.0,0,6.0
2023_04,perez,2,54.0,1,64.0
2023_04,max_verstappen,1,69.0,2,89.0
2023_04,leclerc,10,6.0,0,6.0
2023_04,alonso,3,45.0,0,45.0
2023_04,sainz,5,20.0,0,20.0
2023_04,hamilton,4,38.0,0,38.0
2023_04,stroll,6,20.0,0,20.0
2023_04,russell,7,18.0,0,18.0
2023_04,norris,8,8.0,0,8.0
2023_04,tsunoda,18,1.0,0,1.0
2023_04,piastri,14,4.0,0,4.0
2023_04,albon,16,1.0,0,1.0
2023_04,kevin_magnussen,17,1.0,0,1.0
2023_04,gasly,12,4.0,0,4.0
2023_04,ocon,13,4.0,0,4.0
2023_04,sargeant,20,0.0,0,0.0
2023_04,hulkenberg,9,6.0,0,6.0
2023_04,bottas,11,4.0,0,4.0
2023_04,zhou,15,2.0,0,2.0
2023_04,de_vries,19,0.0,0,0.0
2023_05,max_verstappen,1,87.0,2,107.0
2023_05,perez,2,79.0,2,99.0
2023_05,alonso,3,57.0,0,57.0
2023_05,russell,7,23.0,0,23.0
2023_05,sainz,5,30.0,0,30.0
2023_05,hamilton,4,46.0,0,46.0
2023_05,leclerc,8,21.0,0,21.0
2023_05,gasly,12,4.0,0,4.0
2023_05,ocon,13,4.0,0,4.0
2023_05,kevin_magnussen,18,1.0,0,1.0
2023_05,tsunoda,15,2.0,0,2.0
2023_05,stroll,6,26.0,0,26.0
2023_05,bottas,11,4.0,0,4.0
2023_05,albon,17,1.0,0,1.0
2023_05,hulkenberg,10,6.0,0,6.0
2023_05,zhou,16,2.0,0,2.0
2023_05,norris,9,10.0,0,10.0
2023_05,de_vries,19,0.0,0,0.0
2023_05,piastri,14,4.0,0,4.0
2023_05,sargeant,20,0.0,0,0.0
2023_06,max_verstappen,1,113.0,3,143.0
2023_06,alonso,3,72.0,0,72.0
2023_06,ocon,12,6.0,0,6.0
2023_06,hamilton,4,54.0,0,54.0
2023_06,russell,6,35.0,0,35.0
2023_06,leclerc,7,27.0,0,27.0
2023_06,gasly,10,8.0,0,8.0
2023_06,sainz,5,40.0,0,40.0
2023_06,norris,9,10.0,0,10.0
2023_06,piastri,14,4.0,0,4.0
2023_06,bottas,13,4.0,0,4.0
2023_06,de_vries,19,0.0,0,0.0
2023_06,zhou,17,2.0,0,2.0
2023_06,albon,18,1.0,0,1.0
2023_06,tsunoda,16,2.0,0,2.0
2023_06,perez,2,97.0,2,117.0
2023_06,hulkenberg,11,6.0,0,6.0
2023_06,sargeant,20,0.0,0,0.0
2023_06,kevin_magnussen,15,2.0,0,2.0
2023_06,stroll,8,26.0,0,26.0
2023_07,max_verstappen,1,138.0,4,178.0
2023_07,hamilton,4,67.0,0,67.0
2023_07,russell,5,45.0,0,45.0
2023_07,perez,2,97.0,2,117.0
2023_07,sainz,6,44.0,0,44.0
2023_07,stroll,8,26.0,0,26.0
2023_07,alonso,3,90.0,0,90.0
2023_07,ocon,9,21.0,0,21.0
2023_07,zhou,17,2.0,0,2.0
2023_07,gasly,10,14.0,0,14.0
2023_07,leclerc,7,35.0,0,35.0
2023_07,tsunoda,16,2.0,0,2.0
2023_07,piastri,13,5.0,0,5.0
2023_07,de_vries,19,0.0,0,0.0
2023_07,hulkenberg,12,6.0,0,6.0
2023_07,albon,18,1.0,0,1.0
2023_07,norris,11,12.0,0,12.0
2023_07,kevin_magnussen,15,2.0,0,2.0
2023_07,bottas,14,4.0,0,4.0
2023_07,sargeant,20,0.0,0,0.0
2023_08,max_verstappen,1,164.0,5,214.0
2023_08,alonso,3,96.0,0,96.0
2023_08,hamilton,4,85.0,0,85.0
2023_08,leclerc,7,35.0,0,35.0
2023_08,sainz,6,54.0,0,54.0
2023_08,perez,2,109.0,2,129.0
2023_08,albon,18,1.0,0,1.0
2023_08,ocon,9,25.0,0,25.0
2023_08,stroll,8,34.0,0,34.0
2023_08,bottas,14,4.0,0,4.0
2023_08,piastri,13,5.0,0,5.0
2023_08,gasly,10,15.0,0,15.0
2023_08,norris,11,12.0,0,12.0
2023_08,tsunoda,17,2.0,0,2.0
2023_08,hulkenberg,12,6.0,0,6.0
2023_08,zhou,15,4.0,0,4.0
2023_08,kevin_magnussen,16,2.0,0,2.0
2023_08,de_vries,19,0.0,0,0.0
2023_08,russell,5,60.0,0,60.0
2023_08,sargeant,20,0.0,0,0.0
2023_09,max_verstappen,1,189.0,6,249.0
2023_09,leclerc,7,47.0,0,47.0
2023_09,perez,2,118.0,2,138.0
2023_09,norris,11,12.0,0,12.0
2023_09,alonso,3,114.0,0,114.0
2023_09,sainz,5,64.0,0,64.0
2023_09,russell,6,60.0,0,60.0
2023_09,hamilton,4,100.0,0,100.0
2023_09,stroll,8,36.0,0,36.0
2023_09,gasly,10,15.0,0,15.0
2023_09,albon,12,7.0,0,7.0
2023_09,zhou,16,4.0,0,4.0
2023_09,sargeant,20,0.0,0,0.0
2023_09,ocon,9,29.0,0,29.0
2023_09,bottas,14,5.0,0,5.0
2023_09,piastri,15,5.0,0,5.0
2023_09,de_vries,19,0.0,0,0.0
2023_09,kevin_magnussen,17,2.0,0,2.0
2023_09,tsunoda,18,2.0,0,2.0
2023_09,hulkenberg,13,6.0,0,6.0
2023_10,max_verstappen,1,215.0,7,285.0
2023_10,norris,10,24.0,0,24.0
2023_10,hamilton,4,104.0,0,104.0
2023_10,piastri,15,5.0,0,5.0
2023_10,russell,6,66.0,0,66.0
2023_10,perez,2,133.0,2,153.0
2023_10,alonso,3,124.0,0,124.0
2023_10,albon,12,7.0,0,7.0
2023_10,leclerc,7,65.0,0,65.0
2023_10,sainz,5,72.0,0,72.0
2023_10,sargeant,20,0.0,0,0.0
2023_10,bottas,14,5.0,0,5.0
2023_10,hulkenberg,13,6.0,0,6.0
2023_10,stroll,8,38.0,0,38.0
2023_10,zhou,16,4.0,0,4.0
2023_10,tsunoda,18,2.0,0,2.0
2023_10,de_vries,19,0.0,0,0.0
2023_10,gasly,11,16.0,0,16.0
2023_10,kevin_magnussen,17,2.0,0,2.0
2023_10,ocon,9,29.0,0,29.0
2023_11,max_verstappen,1,241.0,8,321.0
2023_11,norris,8,42.0,0,42.0
2023_11,perez,2,141.0,2,161.0
2023_11,hamilton,4,119.0,0,119.0
2023_11,piastri,11,17.0,0,17.0
2023_11,russell,5,76.0,0,76.0
2023_11,leclerc,7,67.0,0,67.0
2023_11,sainz,6,73.0,0,73.0
2023_11,alonso,3,130.0,0,130.0
2023_11,stroll,9,38.0,0,38.0
2023_11,albon,13,11.0,0,11.0
2023_11,bottas,15,5.0,0,5.0
2023_11,ricciardo,20,0.0,0,0.0
2023_11,hulkenberg,14,6.0,0,6.0
2023_11,tsunoda,18,2.0,0,2.0
2023_11,zhou,16,4.0,0,4.0
2023_11,kevin_magnussen,17,2.0,0,2.0
2023_11,sargeant,21,0.0,0,0.0
2023_11,ocon,10,29.0,0,29.0
2023_11,gasly,12,16.0,0,16.0
2023_12,max_verstappen,1,267.0,9,357.0
2023_12,perez,2,156.0,2,176.0
2023_12,leclerc,7,73.0,0,73.0
2023_12,hamilton,4,131.0,0,131.0
2023_12,alonso,3,132.0,0,132.0
2023_12,russell,5,84.0,0,84.0
2023_12,norris,8,60.0,0,60.0
2023_12,ocon,10,29.0,0,29.0
2023_12,stroll,9,39.0,0,39.0
2023_12,tsunoda,18,2.0,0,2.0
2023_12,gasly,12,16.0,0,16.0
2023_12,bottas,15,5.0,0,5.0
2023_12,zhou,16,4.0,0,4.0
2023_12,albon,13,11.0,0,11.0
2023_12,kevin_magnussen,17,2.0,0,2.0
2023_12,ricciardo,20,0.0,0,0.0
2023_12,sargeant,21,0.0,0,0.0
2023_12,hulkenberg,14,6.0,0,6.0
2023_12,sainz,6,77.0,0,77.0
2023_12,piastri,11,27.0,0,27.0
2023_13,max_verstappen,1,292.0,10,392.0
2023_13,alonso,4,142.0,0,142.0
2023_13,gasly,12,16.0,0,16.0
2023_13,perez,2,174.0,2,194.0
2023_13,sainz,7,77.0,0,77.0
2023_13,hamilton,3,144.0,0,144.0
2023_13,norris,8,66.0,0,66.0
2023_13,albon,13,11.0,0,11.0
2023_13,piastri,11,27.0,0,27.0
2023_13,ocon,10,33.0,0,33.0
2023_13,stroll,9,41.0,0,41.0
2023_13,hulkenberg,14,6.0,0,6.0
2023_13,lawson,20,0.0,0,0.0
2023_13,bottas,15,5.0,0,5.0
2023_13,tsunoda,17,3.0,0,3.0
2023_13,kevin_magnussen,18,2.0,0,2.0
2023_13,russell,5,92.0,0,92.0
2023_13,zhou,16,4.0,0,4.0
2023_13,leclerc,6,88.0,0,88.0
2023_13,sargeant,22,0.0,0,0.0
2023_14,max_verstappen,1,317.0,11,427.0
2023_14,perez,2,186.0,2,206.0
2023_14,sainz,7,87.0,0,87.0
2023_14,leclerc,6,88.0,0,88.0
2023_14,russell,5,92.0,0,92.0
2023_14,hamilton,4,152.0,0,152.0
2023_14,albon,13,15.0,0,15.0
2023_14,norris,8,72.0,0,72.0
2023_14,alonso,3,161.0,0,161.0
2023_14,bottas,15,5.0,0,5.0
2023_14,lawson,20,0.0,0,0.0
2023_14,piastri,12,29.0,0,29.0
2023_14,sargeant,22,0.0,0,0.0
2023_14,zhou,16,4.0,0,4.0
2023_14,gasly,11,31.0,0,31.0
2023_14,stroll,9,41.0,0,41.0
2023_14,hulkenberg,14,6.0,0,6.0
2023_14,kevin_magnussen,18,2.0,0,2.0
2023_14,ocon,10,34.0,0,34.0
2023_14,tsunoda,17,3.0,0,3.0
2023_15,sainz,6,102.0,0,102.0
2023_15,norris,8,76.0,0,76.0
2023_15,hamilton,4,160.0,0,160.0
2023_15,leclerc,7,100.0,0,100.0
2023_15,max_verstappen,1,342.0,12,462.0
2023_15,gasly,11,31.0,0,31.0
2023_15,piastri,12,29.0,0,29.0
2023_15,perez,2,204.0,2,224.0
2023_15,lawson,20,0.0,0,0.0
2023_15,kevin_magnussen,18,2.0,0,2.0
2023_15,albon,13,21.0,0,21.0
2023_15,zhou,16,4.0,0,4.0
2023_15,hulkenberg,15,6.0,0,6.0
2023_15,sargeant,22,0.0,0,0.0
2023_15,alonso,3,163.0,0,163.0
2023_15,russell,5,102.0,0,102.0
2023_15,bottas,14,6.0,0,6.0
2023_15,ocon,10,34.0,0,34.0
2023_15,tsunoda,17,3.0,0,3.0
2023_15,stroll,9,41.0,0,41.0
2023_16,max_verstappen,1,352.0,12,472.0
2023_16,norris,8,94.0,0,94.0
2023_16,piastri,11,35.0,0,35.0
2023_16,leclerc,6,112.0,0,112.0
2023_16,hamilton,3,176.0,0,176.0
2023_16,sainz,5,127.0,1,137.0
2023_16,russell,7,102.0,0,102.0
2023_16,alonso,4,163.0,0,163.0
2023_16,ocon,12,34.0,0,34.0
2023_16,gasly,10,39.0,0,39.0
2023_16,lawson,19,2.0,0,2.0
2023_16,tsunoda,18,3.0,0,3.0
2023_16,zhou,16,4.0,0,4.0
2023_16,hulkenberg,15,6.0,0,6.0
2023_16,kevin_magnussen,17,3.0,0,3.0
2023_16,albon,13,21.0,0,21.0
2023_16,sargeant,22,0.0,0,0.0
2023_16,stroll,9,41.0,0,41.0
2023_16,perez,2,208.0,2,228.0
2023_16,bottas,14,6.0,0,6.0
2023_17,max_verstappen,1,378.0,13,508.0
2023_17,piastri,9,50.0,0,50.0
2023_17,norris,7,112.0,0,112.0
2023_17,russell,8,108.0,0,108.0
2023_17,leclerc,6,124.0,0,124.0
2023_17,alonso,4,167.0,0,167.0
2023_17,ocon,12,36.0,0,36.0
2023_17,bottas,14,6.0,0,6.0
2023_17,zhou,16,4.0,0,4.0
2023_17,perez,2,208.0,2,228.0
2023_17,stroll,10,41.0,0,41.0
2023_17,gasly,11,40.0,0,40.0
2023_17,albon,13,21.0,0,21.0
2023_17,kevin_magnussen,17,3.0,0,3.0
2023_17,tsunoda,18,3.0,0,3.0
2023_17,hulkenberg,15,6.0,0,6.0
2023_17,lawson,19,2.0,0,2.0
2023_17,sargeant,22,0.0,0,0.0
2023_17,hamilton,3,186.0,0,186.0
2023_17,sainz,5,135.0,1,145.0
2023_18,max_verstappen,1,404.0,14,544.0
2023_18,norris,7,127.0,0,127.0
2023_18,sainz,5,135.0,1,145.0
2023_18,perez,2,209.0,2,229.0
2023_18,russell,8,120.0,0,120.0
2023_18,gasly,12,40.0,0,40.0
2023_18,stroll,11,41.0,0,41.0
2023_18,tsunoda,18,3.0,0,3.0
2023_18,albon,13,21.0,0,21.0
2023_18,sargeant,22,0.0,0,0.0
2023_18,hulkenberg,15,6.0,0,6.0
2023_18,bottas,14,10.0,0,10.0
2023_18,zhou,16,6.0,0,6.0
2023_18,kevin_magnussen,17,3.0,0,3.0
2023_18,ricciardo,21,0.0,0,0.0
2023_18,alonso,4,175.0,0,175.0
2023_18,piastri,9,68.0,0,68.0
2023_18,ocon,10,42.0,0,42.0
2023_18,hamilton,3,186.0,0,186.0
2023_18,leclerc,6,134.0,0,134.0
2023_19,max_verstappen,1,429.0,15,579.0
2023_19,hamilton,3,186.0,0,186.0
2023_19,leclerc,7,134.0,0,134.0
2023_19,sainz,5,150.0,1,160.0
2023_19,norris,6,145.0,0,145.0
2023_19,russell,8,130.0,0,130.0
2023_19,ricciardo,22,0.0,0,0.0
2023_19,piastri,9,68.0,0,68.0
2023_19,albon,13,23.0,0,23.0
2023_19,ocon,12,42.0,0,42.0
2023_19,gasly,10,48.0,0,48.0
2023_19,tsunoda,15,8.0,0,8.0
2023_19,hulkenberg,16,6.0,0,6.0
2023_19,zhou,17,6.0,0,6.0
2023_19,bottas,14,10.0,0,10.0
2023_19,sargeant,20,1.0,0,1.0
2023_19,stroll,11,47.0,0,47.0
2023_19,alonso,4,175.0,0,175.0
2023_19,kevin_magnussen,18,3.0,0,3.0
2023_19,perez,2,221.0,2,241.0
2023_20,max_verstappen,1,454.0,16,614.0
2023_20,norris,6,155.0,0,155.0
2023_20,alonso,4,175.0,0,175.0
2023_20,perez,2,221.0,2,241.0
2023_20,stroll,11,47.0,0,47.0
2023_20,sainz,5,162.0,1,172.0
2023_20,gasly,10,48.0,0,48.0
2023_20,hamilton,3,205.0,0,205.0
2023_20,tsunoda,15,8.0,0,8.0
2023_20,ocon,12,43.0,0,43.0
2023_20,sargeant,21,1.0,0,1.0
2023_20,hulkenberg,16,6.0,0,6.0
2023_20,ricciardo,17,6.0,0,6.0
2023_20,piastri,9,72.0,0,72.0
2023_20,russell,8,138.0,0,138.0
2023_20,bottas,14,10.0,0,10.0
2023_20,zhou,18,6.0,0,6.0
2023_20,kevin_magnussen,19,3.0,0,3.0
2023_20,albon,13,25.0,0,25.0
2023_20,leclerc,7,149.0,0,149.0
2023_21,max_verstappen,1,479.0,17,649.0
2023_21,leclerc,7,149.0,0,149.0
2023_21,perez,2,233.0,2,253.0
2023_21,ocon,12,44.0,0,44.0
2023_21,stroll,10,57.0,0,57.0
2023_21,sainz,6,170.0,1,180.0
2023_21,hamilton,3,209.0,0,209.0
2023_21,russell,8,138.0,0,138.0
2023_21,alonso,4,190.0,0,190.0
2023_21,piastri,9,72.0,0,72.0
2023_21,gasly,11,54.0,0,54.0
2023_21,albon,13,25.0,0,25.0
2023_21,kevin_magnussen,19,3.0,0,3.0
2023_21,ricciardo,17,6.0,0,6.0
2023_21,zhou,18,6.0,0,6.0
2023_21,sargeant,21,1.0,0,1.0
2023_21,bottas,14,10.0,0,10.0
2023_21,tsunoda,15,10.0,0,10.0
2023_21,hulkenberg,16,6.0,0,6.0
2023_21,norris,5,174.0,0,174.0
2023_22,max_verstappen,1,504.0,18,684.0
2023_22,leclerc,7,167.0,0,167.0
2023_22,russell,8,142.0,0,142.0
2023_22,perez,2,248.0,2,268.0
2023_22,norris,6,174.0,0,174.0
2023_22,piastri,9,74.0,0,74.0
2023_22,alonso,4,192.0,0,192.0
2023_22,tsunoda,15,10.0,0,10.0
2023_22,hamilton,3,215.0,0,215.0
2023_22,stroll,10,67.0,0,67.0
2023_22,ricciardo,17,6.0,0,6.0
2023_22,ocon,11,56.0,0,56.0
2023_22,gasly,12,54.0,0,54.0
2023_22,albon,13,25.0,0,25.0
2023_22,hulkenberg,16,6.0,0,6.0
2023_22,sargeant,21,1.0,0,1.0
2023_22,zhou,18,6.0,0,6.0
2023_22,sainz,5,178.0,1,188.0
2023_22,bottas,14,10.0,0,10.0
2023_22,kevin_magnussen,19,3.0,0,3.0
2024_01,max_verstappen,0,0.0,0,0.0
2024_01,perez,0,0.0,0,0.0
2024_01,sainz,0,0.0,0,0.0
2024_01,leclerc,0,0.0,0,0.0
2024_01,russell,0,0.0,0,0.0
2024_01,norris,0,0.0,0,0.0
2024_01,hamilton,0,0.0,0,0.0
2024_01,piastri,0,0.0,0,0.0
2024_01,alonso,0,0.0,0,0.0
2024_01,stroll,0,0.0,0,0.0
2024_01,zhou,0,0.0,0,0.0
2024_01,kevin_magnussen,0,0.0,0,0.0
2024_01,ricciardo,0,0.0,0,0.0
2024_01,tsunoda,0,0.0,0,0.0
2024_01,albon,0,0.0,0,0.0
2024_01,hulkenberg,0,0.0,0,0.0
2024_01,ocon,0,0.0,0,0.0
2024_01,gasly,0,0.0,0,0.0
2024_01,bottas,0,0.0,0,0.0
2024_01,sargeant,0,0.0,0,0.0
2024_02,max_verstappen,1,26.0,1,36.0
2024_02,perez,2,18.0,0,18.0
2024_02,leclerc,4,12.0,0,12.0
2024_02,piastri,8,4.0,0,4.0
2024_02,alonso,9,2.0,0,2.0
2024_02,russell,5,10.0,0,10.0
2024_02,bearman,12,0.0,0,0.0
2024_02,norris,6,8.0,0,8.0
2024_02,hamilton,7,6.0,0,6.0
2024_02,hulkenberg,15,0.0,0,0.0
2024_02,albon,11,0.0,0,0.0
2024_02,kevin_magnussen,16,0.0,0,0.0
2024_02,ocon,17,0.0,0,0.0
2024_02,sargeant,19,0.0,0,0.0
2024_02,tsunoda,20,0.0,0,0.0
2024_02,ricciardo,18,0.0,0,0.0
2024_02,bottas,13,0.0,0,0.0
2024_02,zhou,21,0.0,0,0.0
2024_02,stroll,10,1.0,0,1.0
2024_02,gasly,14,0.0,0,0.0
2024_03,sainz,6,15.0,0,15.0
2024_03,leclerc,3,28.0,0,28.0
2024_03,norris,8,12.0,0,12.0
2024_03,piastri,5,16.0,0,16.0
2024_03,perez,2,36.0,0,36.0
